publication_id,date,analyst,analyst_seniority,sector,report_type,channel,region,client_tier,word_count,has_chart,num_charts,has_video,report_page_count,has_price_target,topic_sensitivity,subject_line_length,send_hour,is_monday,is_friday,is_market_open,is_quarter_end,days_to_earnings,subscriber_count,num_explicit_recipients,prev_avg_reads,prev_report_reads,analyst_30d_avg_reads,analyst_publish_frequency,days_since_last_pub,reads
PUB_0410,2024-10-11,Analyst_22,Junior,Macro,Flash Note,Portal,APAC,Tier 3,1297,1,4,0,32,0,1,96,10,0,1,1,0,74,1512,0,706,172,755,Weekly,14,521
PUB_0411,2023-09-28,Analyst_25,Mid,Credit,Morning Brief,Email,EMEA,Tier 2,2396,1,3,0,32,0,0,79,18,0,0,0,1,5,1683,475,418,185,440,Weekly,27,639
PUB_0412,2024-06-01,Analyst_24,Managing Director,Credit,Deep Dive,Email,Americas,Tier 1,1625,1,1,0,28,0,1,34,8,0,0,0,0,48,471,475,700,416,663,Weekly,28,1610
PUB_0413,2024-05-15,Analyst_25,Managing Director,Commodities,Deep Dive,Portal,EMEA,Tier 2,1180,0,0,0,39,0,0,55,9,0,0,1,0,75,710,0,148,422,197,Bi-weekly,18,477
PUB_0414,2023-09-15,Analyst_22,Senior,Credit,Earnings Preview,Email,EMEA,Tier 1,1513,0,7,0,13,0,1,82,19,0,1,0,0,21,215,840,366,175,325,Daily,27,602
PUB_0415,2023-02-22,Analyst_22,Senior,Credit,Deep Dive,Web,Americas,Tier 2,1459,0,3,0,12,0,0,88,9,0,0,1,0,47,546,0,172,488,161,Bi-weekly,7,347
PUB_0416,2023-04-05,Analyst_27,Mid,Commodities,Earnings Preview,Portal,APAC,Tier 3,854,1,4,0,8,0,0,99,8,0,0,0,0,20,1491,0,369,836,341,Weekly,17,588
PUB_0417,2024-10-11,Analyst_5,Mid,Equity,Deep Dive,Web,Americas,Tier 1,703,0,5,1,15,1,0,60,18,0,1,0,0,32,3424,0,642,625,690,Daily,29,814
PUB_0418,2024-03-09,Analyst_21,Mid,Fixed Income,Flash Note,Web,APAC,Tier 1,1191,1,7,0,26,1,1,93,15,0,0,1,0,80,1440,0,544,857,548,Daily,18,675
PUB_0419,2023-10-11,Analyst_4,Senior,Macro,Earnings Preview,Web,Americas,Tier 2,901,1,7,0,12,0,0,43,10,0,0,1,0,55,4610,0,506,793,518,Daily,12,986
PUB_0420,2023-02-15,Analyst_29,Senior,Equity,Weekly Outlook,Web,EMEA,Tier 3,2130,0,6,0,27,1,1,68,10,0,0,1,0,28,3039,0,571,100,591,Weekly,8,997
PUB_0421,2023-01-04,Analyst_21,Senior,Credit,Weekly Outlook,Portal,APAC,Tier 2,640,1,3,0,18,0,0,37,16,0,0,1,0,52,3799,0,569,186,560,Bi-weekly,22,1208
PUB_0422,2023-12-08,Analyst_21,Senior,Credit,Deep Dive,Web,Americas,Tier 2,2268,1,5,0,36,0,1,26,12,0,1,1,0,39,1173,0,766,207,814,Weekly,2,863
PUB_0423,2023-05-14,Analyst_2,Junior,Commodities,Weekly Outlook,Portal,Americas,Tier 1,1003,1,3,1,27,0,1,23,9,0,0,1,0,73,4913,0,364,105,379,Weekly,7,632
PUB_0424,2024-10-14,Analyst_10,Mid,Macro,Deep Dive,Portal,Americas,Tier 1,617,1,6,0,9,0,0,88,18,1,0,0,0,17,3669,0,758,642,786,Monthly,4,1290
PUB_0425,2023-09-26,Analyst_26,Junior,Fixed Income,Deep Dive,Web,APAC,Tier 3,2965,1,0,1,39,0,0,79,9,0,0,1,1,46,3250,0,759,793,781,Weekly,18,652
PUB_0426,2023-06-15,Analyst_15,Senior,Commodities,Weekly Outlook,Email,EMEA,Tier 3,1686,1,4,0,1,0,1,74,14,0,0,1,0,12,1705,1973,591,477,587,Daily,28,1252
PUB_0427,2024-03-28,Analyst_2,Mid,Commodities,Weekly Outlook,Email,Americas,Tier 1,2729,1,9,0,7,0,1,35,11,0,0,1,1,26,4757,592,528,492,558,Weekly,6,1446
PUB_0428,2024-07-18,Analyst_19,Managing Director,Fixed Income,Morning Brief,Web,Americas,Tier 3,2580,1,9,0,26,0,1,48,9,0,0,1,0,61,2394,0,69,375,70,Bi-weekly,27,581
PUB_0429,2024-12-23,Analyst_12,Mid,Fixed Income,Earnings Preview,Web,EMEA,Tier 3,2100,0,3,0,7,0,0,42,7,1,0,0,0,73,3762,0,609,689,576,Bi-weekly,9,796
PUB_0430,2024-03-13,Analyst_24,Junior,Credit,Deep Dive,Email,EMEA,Tier 3,1667,1,6,0,7,0,0,33,11,0,0,1,0,44,4582,1174,179,687,207,Weekly,27,701
PUB_0431,2024-07-28,Analyst_5,Junior,Commodities,Weekly Outlook,Portal,EMEA,Tier 2,1872,1,8,1,8,0,1,98,7,0,0,0,0,2,4897,0,342,878,309,Monthly,9,893
PUB_0432,2023-01-10,Analyst_3,Senior,Equity,Earnings Preview,Portal,EMEA,Tier 2,1116,1,4,0,16,1,0,68,10,0,0,1,0,21,1083,0,181,129,154,Bi-weekly,14,480
PUB_0433,2023-04-25,Analyst_30,Senior,Equity,Weekly Outlook,Portal,Americas,Tier 2,852,0,3,1,3,1,0,52,11,0,0,1,0,26,451,0,405,523,377,Daily,8,680
PUB_0434,2023-03-19,Analyst_10,Junior,Commodities,Weekly Outlook,Portal,Americas,Tier 3,1155,1,8,0,10,0,0,44,9,0,0,1,0,54,1824,0,103,426,64,Bi-weekly,19,338
PUB_0435,2024-12-08,Analyst_11,Junior,Fixed Income,Morning Brief,Web,APAC,Tier 1,2112,0,4,0,7,0,1,40,19,0,0,0,0,66,2051,0,436,382,408,Daily,3,331
PUB_0436,2023-06-02,Analyst_24,Senior,Macro,Deep Dive,Email,Americas,Tier 1,482,1,8,0,21,1,1,36,18,0,1,0,0,32,1379,464,314,224,284,Bi-weekly,18,859
PUB_0437,2024-07-12,Analyst_14,Junior,Fixed Income,Deep Dive,Web,Americas,Tier 2,1874,1,7,0,37,0,0,42,8,0,1,0,0,1,2007,0,264,706,277,Weekly,5,250
PUB_0438,2023-02-06,Analyst_6,Senior,Fixed Income,Flash Note,Web,EMEA,Tier 3,696,0,3,1,31,0,0,76,12,1,0,1,0,74,4948,0,509,490,548,Bi-weekly,14,1204
PUB_0439,2024-01-14,Analyst_7,Senior,Macro,Morning Brief,Portal,APAC,Tier 2,2027,1,6,0,23,0,0,77,7,0,0,0,0,45,1124,0,507,175,528,Weekly,28,809
PUB_0440,2024-08-19,Analyst_5,Junior,Fixed Income,Earnings Preview,Email,EMEA,Tier 3,1817,1,4,0,27,0,0,33,18,1,0,0,0,73,645,1787,92,743,135,Monthly,4,297
PUB_0441,2024-07-19,Analyst_26,Junior,Macro,Morning Brief,Email,Americas,Tier 3,1206,1,9,0,22,0,0,39,16,0,1,1,0,32,4274,1573,635,268,618,Weekly,7,874
PUB_0442,2023-06-01,Analyst_18,Managing Director,Commodities,Earnings Preview,Portal,Americas,Tier 1,1656,1,3,0,39,0,1,49,19,0,0,0,0,57,2481,0,327,327,278,Bi-weekly,20,1039
PUB_0443,2024-03-16,Analyst_29,Mid,Macro,Deep Dive,Web,Americas,Tier 3,2474,0,4,0,27,0,0,38,11,0,0,1,0,6,988,0,179,534,197,Weekly,25,350
PUB_0444,2023-05-11,Analyst_12,Mid,Equity,Flash Note,Web,APAC,Tier 2,300,0,4,0,4,1,0,72,18,0,0,0,0,14,1205,0,399,644,379,Monthly,28,624
PUB_0445,2023-02-12,Analyst_17,Senior,Macro,Flash Note,Web,EMEA,Tier 3,318,1,8,0,24,0,1,75,9,0,0,1,0,25,2649,0,755,190,801,Bi-weekly,12,1253
PUB_0446,2023-11-12,Analyst_17,Managing Director,Fixed Income,Deep Dive,Email,APAC,Tier 1,883,1,8,0,23,0,0,96,11,0,0,1,0,10,2090,1162,593,895,610,Weekly,2,2131
PUB_0447,2024-01-09,Analyst_30,Managing Director,Commodities,Weekly Outlook,Web,Americas,Tier 3,755,0,5,0,19,0,0,42,9,0,0,1,0,37,4098,0,155,656,174,Monthly,11,1233
PUB_0448,2023-02-10,Analyst_9,Senior,Macro,Morning Brief,Web,Americas,Tier 3,2336,1,3,0,3,0,0,81,9,0,1,1,0,26,3875,0,765,755,801,Weekly,14,1311
PUB_0449,2024-01-02,Analyst_27,Mid,Fixed Income,Flash Note,Web,EMEA,Tier 3,1432,1,1,0,27,0,0,52,9,0,0,1,0,6,2912,0,50,159,18,Bi-weekly,22,283
PUB_0450,2023-08-04,Analyst_6,Junior,Macro,Weekly Outlook,Web,EMEA,Tier 3,2792,1,2,0,3,0,1,37,14,0,1,1,0,0,1020,0,633,101,654,Bi-weekly,23,494
PUB_0451,2024-11-29,Analyst_9,Senior,Commodities,Earnings Preview,Web,EMEA,Tier 2,2252,1,1,0,28,0,0,92,12,0,1,1,0,73,4745,0,481,664,443,Daily,16,704
PUB_0452,2023-09-13,Analyst_30,Senior,Commodities,Flash Note,Portal,EMEA,Tier 3,2949,1,4,0,17,0,0,52,8,0,0,0,0,20,2161,0,355,662,369,Monthly,20,860
PUB_0453,2024-11-13,Analyst_27,Mid,Equity,Earnings Preview,Portal,Americas,Tier 3,2450,1,5,0,31,1,1,51,8,0,0,0,0,78,4587,0,576,703,531,Weekly,29,995
PUB_0454,2023-04-16,Analyst_16,Managing Director,Commodities,Weekly Outlook,Email,APAC,Tier 3,1287,1,4,0,10,0,1,80,11,0,0,1,0,29,3739,1994,102,762,122,Daily,6,1309
PUB_0455,2023-12-29,Analyst_26,Junior,Fixed Income,Earnings Preview,Email,EMEA,Tier 1,819,1,1,0,22,0,0,73,11,0,1,1,1,7,3265,1646,569,368,545,Monthly,23,914
PUB_0456,2024-07-27,Analyst_10,Mid,Commodities,Weekly Outlook,Email,EMEA,Tier 3,1158,0,4,0,30,1,0,36,9,0,0,1,0,87,4535,1178,379,248,407,Bi-weekly,4,1146
PUB_0457,2024-02-21,Analyst_24,Junior,Commodities,Earnings Preview,Web,EMEA,Tier 3,473,0,8,0,21,0,1,38,14,0,0,1,0,82,2744,0,607,845,608,Daily,15,392
PUB_0458,2024-09-27,Analyst_28,Mid,Fixed Income,Morning Brief,Portal,Americas,Tier 3,1666,1,3,1,36,0,0,89,9,0,1,1,1,2,4952,0,374,778,421,Daily,24,765
PUB_0459,2023-06-08,Analyst_11,Junior,Fixed Income,Flash Note,Web,Americas,Tier 2,2778,1,9,0,23,0,1,53,14,0,0,1,0,54,1145,0,163,95,199,Bi-weekly,25,239
PUB_0460,2023-08-31,Analyst_26,Junior,Commodities,Flash Note,Web,EMEA,Tier 3,1026,1,1,0,38,0,1,44,9,0,0,1,0,14,3656,0,196,554,193,Daily,1,169
PUB_0461,2023-06-16,Analyst_4,Junior,Commodities,Weekly Outlook,Web,Americas,Tier 2,2010,1,2,0,12,0,1,87,7,0,1,0,0,35,2781,0,215,589,252,Monthly,7,468
PUB_0462,2023-07-01,Analyst_15,Senior,Macro,Earnings Preview,Portal,APAC,Tier 3,2175,1,2,0,25,0,0,93,7,0,0,0,0,5,3299,0,428,563,456,Bi-weekly,25,964
PUB_0463,2024-02-27,Analyst_3,Senior,Commodities,Deep Dive,Web,Americas,Tier 1,1981,1,8,0,20,1,0,93,10,0,0,1,0,41,1038,0,188,66,236,Weekly,12,403
PUB_0464,2023-01-26,Analyst_5,Senior,Equity,Flash Note,Portal,Americas,Tier 3,1647,1,3,0,7,1,1,30,9,0,0,1,0,49,541,0,678,364,695,Weekly,10,1074
PUB_0465,2023-07-03,Analyst_25,Managing Director,Equity,Earnings Preview,Portal,EMEA,Tier 3,1289,1,0,0,29,1,0,35,12,1,0,1,0,17,2650,0,348,485,341,Weekly,5,1128
PUB_0466,2023-12-07,Analyst_8,Mid,Equity,Earnings Preview,Email,APAC,Tier 1,2986,1,0,0,29,1,0,80,19,0,0,0,0,82,4325,1681,325,437,291,Weekly,12,784
PUB_0467,2024-02-26,Analyst_28,Mid,Equity,Morning Brief,Email,Americas,Tier 3,719,1,6,0,13,0,0,99,16,1,0,1,0,49,696,107,227,126,271,Bi-weekly,18,471
PUB_0468,2024-11-16,Analyst_22,Managing Director,Commodities,Deep Dive,Web,EMEA,Tier 2,893,0,6,0,3,0,0,26,10,0,0,1,0,29,1605,0,403,420,390,Monthly,10,1105
PUB_0469,2023-09-12,Analyst_24,Mid,Macro,Flash Note,Email,APAC,Tier 3,2832,1,1,0,2,1,1,35,11,0,0,1,0,76,961,361,203,214,162,Weekly,6,578
PUB_0470,2023-10-01,Analyst_22,Managing Director,Fixed Income,Morning Brief,Web,EMEA,Tier 3,2074,1,8,0,16,0,0,35,15,0,0,1,0,38,2740,0,250,658,253,Weekly,28,914
PUB_0471,2023-06-13,Analyst_13,Junior,Commodities,Deep Dive,Portal,EMEA,Tier 3,2759,1,8,0,30,0,1,59,9,0,0,1,0,11,3831,0,164,666,204,Weekly,12,505
PUB_0472,2024-12-19,Analyst_28,Managing Director,Credit,Flash Note,Web,Americas,Tier 3,1235,1,4,0,38,0,0,31,18,0,0,0,0,58,1651,0,720,73,675,Bi-weekly,7,1019
PUB_0473,2023-04-21,Analyst_26,Junior,Commodities,Morning Brief,Portal,Americas,Tier 3,1407,1,2,1,6,0,0,54,17,0,1,0,0,75,3336,0,603,761,558,Bi-weekly,18,620
PUB_0474,2024-01-27,Analyst_18,Managing Director,Equity,Deep Dive,Web,APAC,Tier 2,1436,0,2,0,7,0,0,40,7,0,0,0,0,43,1836,0,117,84,118,Bi-weekly,2,406
PUB_0475,2023-02-09,Analyst_12,Senior,Credit,Flash Note,Email,APAC,Tier 2,631,1,2,0,5,0,1,69,18,0,0,0,0,87,1549,1832,494,563,458,Daily,10,1096
PUB_0476,2024-04-26,Analyst_3,Managing Director,Commodities,Deep Dive,Portal,APAC,Tier 3,2388,1,5,0,7,0,1,62,15,0,1,1,0,3,364,0,494,850,511,Monthly,15,1352
PUB_0477,2023-08-16,Analyst_26,Junior,Macro,Earnings Preview,Email,EMEA,Tier 3,2093,0,3,1,34,0,0,36,14,0,0,1,0,35,2759,284,375,893,381,Weekly,12,658
PUB_0478,2023-07-24,Analyst_13,Senior,Macro,Weekly Outlook,Email,Americas,Tier 3,1258,0,7,0,32,0,1,51,15,1,0,1,0,47,2821,692,757,510,762,Bi-weekly,26,1993
PUB_0479,2024-04-16,Analyst_1,Managing Director,Credit,Weekly Outlook,Web,Americas,Tier 3,404,1,4,0,13,0,0,60,12,0,0,1,0,13,1562,0,651,187,607,Bi-weekly,17,1029
PUB_0480,2023-12-25,Analyst_9,Senior,Fixed Income,Earnings Preview,Portal,EMEA,Tier 2,501,0,0,0,30,0,1,25,9,1,0,1,1,80,4352,0,672,898,672,Bi-weekly,4,1746
PUB_0481,2023-11-09,Analyst_18,Senior,Credit,Deep Dive,Portal,EMEA,Tier 3,2797,0,8,0,25,0,1,46,8,0,0,0,0,48,1545,0,408,623,415,Weekly,7,846
PUB_0482,2023-08-22,Analyst_4,Senior,Macro,Earnings Preview,Web,APAC,Tier 1,2142,0,0,1,21,0,1,39,15,0,0,1,0,66,2398,0,194,860,207,Bi-weekly,9,739
PUB_0483,2023-08-17,Analyst_15,Mid,Credit,Weekly Outlook,Email,Americas,Tier 2,2166,1,5,0,21,0,1,44,19,0,0,0,0,86,3025,851,324,758,299,Daily,19,667
PUB_0484,2023-01-25,Analyst_12,Senior,Equity,Weekly Outlook,Portal,EMEA,Tier 1,2296,1,0,0,28,0,0,85,8,0,0,0,0,76,1732,0,558,620,565,Bi-weekly,28,920
PUB_0485,2024-11-06,Analyst_22,Senior,Equity,Deep Dive,Portal,EMEA,Tier 2,1589,1,2,1,20,1,0,28,14,0,0,1,0,8,2474,0,228,314,208,Daily,27,663
PUB_0486,2023-07-17,Analyst_24,Managing Director,Fixed Income,Weekly Outlook,Email,APAC,Tier 2,1209,1,9,0,34,0,0,72,10,1,0,1,0,20,612,1368,526,382,541,Weekly,23,1581
PUB_0487,2024-02-13,Analyst_22,Junior,Credit,Earnings Preview,Email,APAC,Tier 2,509,1,4,0,5,0,0,80,18,0,0,0,0,71,315,161,463,237,504,Daily,7,386
PUB_0488,2023-12-03,Analyst_9,Mid,Credit,Deep Dive,Email,APAC,Tier 3,862,1,9,0,18,0,1,57,8,0,0,0,0,80,3431,1161,202,112,164,Bi-weekly,23,894
PUB_0489,2023-10-13,Analyst_19,Managing Director,Credit,Earnings Preview,Email,APAC,Tier 2,1863,1,6,0,39,0,0,22,10,0,1,1,0,15,2272,1813,153,869,120,Weekly,2,1167
PUB_0490,2023-03-13,Analyst_13,Managing Director,Credit,Deep Dive,Email,Americas,Tier 2,1070,1,9,0,11,0,1,89,7,1,0,0,0,15,3253,525,124,328,167,Bi-weekly,6,1371
PUB_0491,2023-10-13,Analyst_27,Mid,Fixed Income,Weekly Outlook,Email,Americas,Tier 2,2801,1,7,0,17,0,0,74,16,0,1,1,0,27,1806,353,177,591,201,Bi-weekly,18,548
PUB_0492,2023-12-26,Analyst_21,Senior,Macro,Flash Note,Email,APAC,Tier 2,928,1,8,0,22,0,0,20,9,0,0,1,1,50,2206,1378,760,220,722,Bi-weekly,6,1746
PUB_0493,2024-10-18,Analyst_12,Mid,Commodities,Deep Dive,Web,Americas,Tier 2,1928,0,5,0,37,0,1,89,15,0,1,1,0,55,1667,0,715,552,688,Daily,13,412
PUB_0494,2024-06-05,Analyst_4,Junior,Fixed Income,Deep Dive,Email,Americas,Tier 1,2001,1,8,1,20,0,0,64,7,0,0,0,0,79,2308,257,617,582,623,Bi-weekly,26,857
PUB_0495,2024-02-14,Analyst_22,Mid,Macro,Flash Note,Web,EMEA,Tier 3,686,1,7,0,6,1,1,66,7,0,0,0,0,56,2431,0,394,348,372,Weekly,19,592
PUB_0496,2024-11-26,Analyst_8,Mid,Macro,Weekly Outlook,Portal,Americas,Tier 3,2235,1,8,1,34,1,0,98,17,0,0,0,0,51,2253,0,580,250,585,Daily,2,635
PUB_0497,2024-07-03,Analyst_16,Senior,Macro,Earnings Preview,Email,Americas,Tier 3,2643,0,9,0,14,0,1,45,13,0,0,1,0,45,1228,1859,208,184,211,Weekly,12,764
PUB_0498,2023-12-06,Analyst_1,Junior,Credit,Morning Brief,Web,APAC,Tier 2,2605,1,3,0,23,0,0,33,6,0,0,0,0,77,3610,0,587,321,541,Weekly,15,420
PUB_0499,2023-01-29,Analyst_20,Managing Director,Fixed Income,Flash Note,Web,APAC,Tier 2,1404,1,8,1,20,0,0,73,19,0,0,0,0,37,4423,0,475,584,459,Daily,14,1206
PUB_0500,2023-04-29,Analyst_29,Managing Director,Macro,Morning Brief,Web,APAC,Tier 3,567,1,6,0,13,0,1,90,12,0,0,1,0,83,3753,0,730,491,698,Weekly,6,1563
PUB_0501,2023-09-25,Analyst_18,Senior,Commodities,Weekly Outlook,Portal,EMEA,Tier 2,2766,1,4,0,32,0,1,65,10,1,0,1,1,47,2465,0,72,136,76,Daily,18,330
PUB_0502,2023-07-02,Analyst_11,Senior,Commodities,Deep Dive,Web,EMEA,Tier 2,2582,1,4,0,26,0,0,50,16,0,0,1,0,40,4997,0,96,80,122,Weekly,5,539
PUB_0503,2024-08-17,Analyst_30,Mid,Equity,Deep Dive,Portal,APAC,Tier 1,2156,1,0,0,14,1,0,78,13,0,0,1,0,58,3021,0,574,170,592,Weekly,18,694
PUB_0504,2023-09-29,Analyst_20,Senior,Macro,Weekly Outlook,Email,EMEA,Tier 2,2298,1,1,0,36,0,0,48,6,0,1,0,1,66,4667,1946,778,118,771,Weekly,3,1844
PUB_0505,2023-02-09,Analyst_8,Senior,Fixed Income,Earnings Preview,Portal,EMEA,Tier 2,1680,0,9,1,8,0,0,36,16,0,0,1,0,73,1179,0,755,695,782,Monthly,3,1573
PUB_0506,2023-04-22,Analyst_21,Junior,Credit,Earnings Preview,Email,Americas,Tier 2,1536,1,2,0,22,0,1,33,12,0,0,1,0,83,3611,304,193,876,180,Weekly,22,632
PUB_0507,2024-09-02,Analyst_3,Managing Director,Equity,Weekly Outlook,Email,Americas,Tier 3,873,1,7,0,22,1,1,55,10,1,0,1,0,65,2841,501,634,545,645,Weekly,22,2245
PUB_0508,2024-03-20,Analyst_21,Senior,Macro,Weekly Outlook,Web,Americas,Tier 2,348,1,5,0,16,0,0,77,9,0,0,1,0,26,3120,0,717,195,688,Weekly,10,1048
PUB_0509,2023-12-20,Analyst_27,Managing Director,Credit,Weekly Outlook,Web,APAC,Tier 3,1450,1,9,0,27,0,0,43,12,0,0,1,0,31,328,0,638,382,660,Weekly,19,938
PUB_0510,2023-11-18,Analyst_15,Senior,Fixed Income,Weekly Outlook,Portal,APAC,Tier 3,522,1,4,0,10,0,1,82,15,0,0,1,0,55,270,0,468,530,457,Daily,3,584
PUB_0511,2024-03-22,Analyst_30,Senior,Fixed Income,Weekly Outlook,Web,APAC,Tier 3,1731,1,0,0,25,0,0,44,7,0,1,0,0,9,394,0,730,312,705,Daily,29,426
PUB_0512,2024-09-12,Analyst_23,Mid,Equity,Weekly Outlook,Email,EMEA,Tier 3,1828,1,8,0,31,1,1,78,17,0,0,0,0,39,4384,1209,134,342,88,Monthly,12,998
PUB_0513,2024-06-07,Analyst_10,Managing Director,Equity,Deep Dive,Web,Americas,Tier 3,2119,1,2,0,21,1,0,51,6,0,1,0,0,16,525,0,465,478,507,Bi-weekly,29,791
PUB_0514,2023-04-29,Analyst_21,Managing Director,Macro,Morning Brief,Portal,Americas,Tier 1,2624,1,2,1,27,0,1,37,6,0,0,0,0,57,1018,0,743,135,746,Bi-weekly,16,1432
PUB_0515,2024-01-30,Analyst_14,Junior,Credit,Earnings Preview,Portal,APAC,Tier 1,1761,1,1,0,17,0,0,56,16,0,0,1,0,5,3353,0,531,65,566,Monthly,17,549
PUB_0516,2024-08-13,Analyst_4,Junior,Commodities,Morning Brief,Web,APAC,Tier 1,1430,0,3,0,33,0,1,45,17,0,0,0,0,38,598,0,505,777,503,Monthly,7,323
PUB_0517,2023-07-14,Analyst_5,Mid,Credit,Deep Dive,Web,APAC,Tier 3,1981,1,1,0,31,1,0,28,6,0,1,0,0,17,2909,0,346,677,298,Bi-weekly,13,479
PUB_0518,2023-09-18,Analyst_2,Senior,Fixed Income,Flash Note,Email,APAC,Tier 3,2767,1,8,0,26,0,0,83,17,1,0,0,0,72,925,1000,161,167,202,Bi-weekly,24,563
PUB_0519,2023-02-15,Analyst_2,Managing Director,Fixed Income,Morning Brief,Web,APAC,Tier 2,2958,1,9,0,21,1,1,91,10,0,0,1,0,71,3879,0,279,319,266,Weekly,2,1092
PUB_0520,2024-12-26,Analyst_10,Junior,Macro,Flash Note,Portal,APAC,Tier 3,674,1,6,1,36,1,0,39,15,0,0,1,1,88,1958,0,145,444,108,Daily,4,172
PUB_0521,2024-03-22,Analyst_16,Senior,Commodities,Deep Dive,Portal,APAC,Tier 1,2420,1,7,0,1,0,0,73,12,0,1,1,0,41,2218,0,729,211,725,Weekly,10,1204
PUB_0522,2023-01-02,Analyst_4,Mid,Macro,Earnings Preview,Email,Americas,Tier 3,2321,1,2,1,4,0,0,49,7,1,0,0,0,3,245,491,427,749,390,Weekly,7,714
PUB_0523,2024-06-16,Analyst_4,Managing Director,Fixed Income,Flash Note,Web,EMEA,Tier 2,1353,1,5,0,4,0,0,72,15,0,0,1,0,19,4665,0,205,153,229,Monthly,24,1177
PUB_0524,2024-07-05,Analyst_8,Senior,Fixed Income,Deep Dive,Email,EMEA,Tier 1,2189,0,9,1,26,1,1,82,13,0,1,1,0,27,3677,1930,470,702,492,Weekly,17,1742
PUB_0525,2024-12-04,Analyst_29,Senior,Credit,Weekly Outlook,Web,Americas,Tier 2,2123,0,5,0,4,0,1,30,9,0,0,1,0,39,292,0,154,216,141,Bi-weekly,20,388
PUB_0526,2024-11-17,Analyst_18,Mid,Commodities,Earnings Preview,Email,Americas,Tier 2,1774,0,0,1,9,0,0,50,17,0,0,0,0,64,3988,259,754,349,767,Weekly,6,1274
PUB_0527,2023-07-21,Analyst_5,Mid,Credit,Weekly Outlook,Email,EMEA,Tier 2,2542,1,5,0,30,0,1,68,8,0,1,0,0,43,151,562,379,77,372,Daily,19,380
PUB_0528,2024-01-08,Analyst_13,Mid,Credit,Earnings Preview,Portal,APAC,Tier 2,1479,1,2,0,4,0,0,38,15,1,0,1,0,22,2510,0,488,473,507,Weekly,5,754
PUB_0529,2024-03-17,Analyst_15,Junior,Macro,Earnings Preview,Email,EMEA,Tier 3,1364,1,2,1,5,0,1,31,16,0,0,1,0,56,1920,1650,181,833,195,Weekly,10,577
PUB_0530,2023-03-13,Analyst_12,Managing Director,Credit,Morning Brief,Email,Americas,Tier 2,2370,1,2,0,23,0,0,34,13,1,0,1,0,46,3064,1074,431,611,405,Weekly,9,1694
PUB_0531,2024-11-11,Analyst_22,Senior,Equity,Earnings Preview,Portal,EMEA,Tier 2,659,1,9,0,16,1,0,50,7,1,0,0,0,12,2621,0,187,205,152,Weekly,27,811
PUB_0532,2023-12-05,Analyst_24,Managing Director,Equity,Morning Brief,Email,APAC,Tier 3,2907,0,9,0,22,0,0,62,16,0,0,1,0,15,1969,1030,319,373,283,Daily,13,1096
PUB_0533,2024-09-30,Analyst_23,Managing Director,Credit,Flash Note,Portal,Americas,Tier 3,2341,1,7,1,37,0,0,56,16,1,0,1,1,89,2668,0,599,397,646,Weekly,19,1590
PUB_0534,2023-11-18,Analyst_18,Senior,Commodities,Earnings Preview,Email,Americas,Tier 2,1441,1,4,0,8,0,0,98,18,0,0,0,0,54,1967,877,445,170,475,Bi-weekly,21,1176
PUB_0535,2024-11-10,Analyst_14,Senior,Credit,Flash Note,Web,EMEA,Tier 2,1935,0,3,0,33,0,0,48,8,0,0,0,0,64,2838,0,606,701,558,Weekly,24,901
PUB_0536,2023-05-08,Analyst_19,Managing Director,Fixed Income,Earnings Preview,Portal,Americas,Tier 1,1703,0,8,0,38,0,1,45,17,1,0,0,0,80,3369,0,513,577,529,Weekly,6,1603
PUB_0537,2023-11-04,Analyst_24,Senior,Fixed Income,Morning Brief,Web,EMEA,Tier 1,2243,0,8,0,16,0,0,21,8,0,0,0,0,15,3299,0,724,870,710,Daily,4,963
PUB_0538,2024-06-03,Analyst_24,Mid,Commodities,Weekly Outlook,Portal,EMEA,Tier 3,978,0,0,1,5,1,1,34,15,1,0,1,0,36,2679,0,499,610,529,Daily,24,806
PUB_0539,2023-11-13,Analyst_5,Mid,Macro,Earnings Preview,Email,Americas,Tier 1,2787,1,1,0,16,0,0,23,16,1,0,1,0,51,4105,445,380,213,384,Weekly,27,875
PUB_0540,2024-11-13,Analyst_29,Junior,Equity,Deep Dive,Portal,Americas,Tier 2,306,0,7,0,7,1,1,69,6,0,0,0,0,9,340,0,302,111,289,Weekly,3,493
PUB_0541,2024-02-23,Analyst_14,Managing Director,Equity,Weekly Outlook,Email,EMEA,Tier 3,2768,1,4,1,1,1,1,57,11,0,1,1,0,37,3540,1826,730,389,742,Weekly,3,2629
PUB_0542,2023-12-01,Analyst_21,Senior,Macro,Morning Brief,Web,Americas,Tier 1,1891,1,6,0,9,0,1,42,7,0,1,0,0,43,4731,0,334,715,284,Monthly,4,1145
PUB_0543,2024-02-17,Analyst_4,Mid,Credit,Deep Dive,Email,Americas,Tier 3,1132,1,0,0,18,0,1,78,6,0,0,0,0,73,1507,594,323,361,343,Daily,25,493
PUB_0544,2024-12-14,Analyst_27,Senior,Commodities,Flash Note,Portal,APAC,Tier 2,2906,1,9,0,3,0,1,94,7,0,0,0,0,53,3602,0,69,425,108,Daily,5,702
PUB_0545,2023-10-30,Analyst_16,Senior,Credit,Morning Brief,Email,Americas,Tier 3,2110,1,4,0,24,0,0,47,17,1,0,0,0,50,4138,1307,288,395,256,Weekly,8,1179
